SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;SecondaryTask;SecondaryTaskInfo;HorizontalHmdRot;VerticalHmdRot
Subject #259;41,734;Audio;;;89,78036;523,5699;81,38846;474,6295;9,72998;0;;;25,20344;0
Subject #259;41,868;Audio;;;89,78036;523,5699;81,66013;476,2138;9,72998;0;;;25,20344;0
Subject #259;42,000;Audio;;;89,78036;523,5699;81,92903;477,782;9,72998;0;;;25,20344;0
Subject #259;42,134;Audio;;;89,78036;523,5699;82,20026;479,3638;9,72998;0;;;25,20344;0
Subject #259;42,267;Audio;;;89,78036;523,5699;82,4697;480,9352;9,72998;0;;;25,20344;0
Subject #259;42,401;Audio;;;89,78036;523,5699;82,74074;482,5158;9,72998;0;;;25,20344;0
Subject #259;42,534;Audio;;;89,78036;523,5699;83,01071;484,0903;9,72998;0;;;25,20344;0
Subject #259;42,669;Audio;;;89,78036;523,5699;83,28384;485,6831;9,72998;0;;;25,20344;0
Subject #259;42,801;Audio;Middle;Task Started;;;83,55194;487,2466;9,72998;0;Middle;Task Started;25,20344;0
Subject #259;42,963;Audio;Middle;;;;83,87986;489,159;9,72998;0;Middle;;25,20344;0
Subject #259;43,067;Audio;Middle;;;;84,09254;490,3994;9,72998;0;Middle;;25,20344;0
Subject #259;43,235;Audio;Middle;;;;84,43224;492,3805;9,72998;0;Middle;;25,20344;0
Subject #259;43,402;Audio;Middle;;;;84,77091;494,3555;9,72998;0;Middle;;25,20344;0
Subject #259;43,534;Audio;Middle;;;;85,03934;495,921;9,72998;0;Middle;;25,20344;0
Subject #259;43,670;Audio;Middle;;;;85,31349;497,5198;9,72998;0;Middle;;25,20344;0
Subject #259;43,801;Audio;Middle;;;;85,58089;499,0792;9,72998;0;Middle;;25,20344;0
Subject #259;43,934;Audio;Middle;;;;85,84875;500,6413;9,72998;0;Middle;;25,20344;0
Subject #259;44,066;Audio;Middle;;;;86,1184;502,2139;9,72998;0;Middle;;25,20344;0
Subject #259;44,209;Audio;Middle;;;;86,40755;503,9002;9,72998;0;Middle;;25,20344;0
Subject #259;44,348;Audio;Middle;;;;86,68999;505,5474;9,72998;0;Middle;;25,20344;0
Subject #259;44,467;Audio;Middle;;;;86,93149;506,9557;9,72998;0;Middle;;25,20344;0
Subject #259;44,606;Audio;Middle;;;;87,21235;508,5937;9,72998;0;Middle;;25,20344;0
Subject #259;44,762;Audio;Middle;;;;87,52829;510,4362;9,72998;0;Middle;;25,20344;0
Subject #259;44,874;Audio;Middle;;;;87,75613;511,7649;9,72998;0;Middle;;25,20344;0
Subject #259;45,001;Audio;Middle;;;;88,01398;513,2687;9,72998;0;Middle;;25,20344;0
Subject #259;45,128;Audio;Middle;;;;88,26945;514,7585;9,72998;0;Middle;;25,20344;0
Subject #259;45,274;Audio;Middle;;;;88,56667;516,4918;9,72998;0;Middle;;25,20344;0
Subject #259;45,414;Audio;Middle;;;;88,75391;517,5837;9,72998;0;Middle;;25,20344;0
Subject #259;45,533;Audio;Middle;;;;88,95876;519,5262;352,3409;0;Middle;;7,814352;0
Subject #259;45,675;Audio;Middle;;;;88,6256;521,2324;334,9454;0;Middle;;350,4189;0
Subject #259;45,839;Audio;Middle;;;;87,64788;522,929;315,2845;0;Middle;;330,7579;0
Subject #259;46,029;Audio;Middle;;;;86,27303;524,2509;302,0915;0;Middle;;317,5649;0
Subject #259;46,160;Audio;;Success;;;84,61884;525,2882;302,0915;0;;Success;317,5649;0
Subject #259;46,333;Audio;;;;;82,86401;526,3886;302,0915;0;;;317,5649;0
Subject #259;46,502;Audio;;;;;81,14213;527,4684;302,0915;0;;;317,5649;0
Subject #259;46,603;Audio;;;;;80,12437;528,1066;302,0915;0;;;317,5649;0
Subject #259;46,802;Audio;;;;;78,10008;529,376;302,0915;0;;;317,5649;0
Subject #259;46,946;Audio;;;;;76,63634;530,2939;309,271;0;;;324,7445;0
Subject #259;47,103;Audio;;;;;75,27124;531,6117;322,1311;0;;;337,6045;0
Subject #259;47,229;Audio;;;;;74,34059;532,8085;322,1311;0;;;337,6045;0
Subject #259;47,432;Audio;;;;;72,85918;534,7135;337,2414;0;;;352,7148;0
Subject #259;47,570;Audio;;;;;72,22444;536,2266;353,6495;0;;;9,12293;0
Subject #259;47,700;Audio;;Timeout;;;72,08566;537,8099;356,3326;0;;Timeout;11,80605;0
Subject #259;47,867;Audio;;;;;71,95791;539,803;356,3326;0;;;11,80605;0
Subject #259;47,995;Audio;;;;;71,86051;541,3226;356,3326;0;;;11,80605;0
Subject #259;48,098;Audio;;;;;71,78098;542,5635;356,3326;0;;;11,80605;0
Subject #259;48,199;Audio;;;;;71,703;543,7803;356,3326;0;;;11,80605;0
Subject #259;48,305;Audio;;;;;71,62144;545,0526;9,082262;0;;;24,55573;0
Subject #259;48,425;Audio;;;;;71,84805;546,4702;23,43815;0;;;38,91162;0
Subject #259;48,559;Audio;;;;;72,53633;547,9203;26,42081;0;;;41,89428;0
Subject #259;48,707;Audio;;;;;73,32099;549,4996;26,42081;0;;;41,89428;0
Subject #259;48,866;Audio;;;;;74,17543;551,2193;26,42081;0;;;41,89428;0
Subject #259;49,007;Audio;;;;;74,93253;552,743;26,42081;0;;;41,89428;0
Subject #259;49,146;Audio;;;;;75,67238;554,2321;26,42081;0;;;41,89428;0
Subject #259;49,292;Audio;;;;;76,346;555,8492;9,417638;0;;;24,8911;0
Subject #259;49,399;Audio;;;;;76,4901;557,1237;356,5816;0;;;12,05511;0
Subject #259;49,502;Audio;;;;;76,41712;558,3453;356,5816;0;;;12,05511;0
Subject #259;49,629;Audio;;;;;76,32622;559,8672;356,5816;0;;;12,05511;0
Subject #259;49,731;Audio;;;;;76,25253;561,1008;356,5816;0;;;12,05511;0
Subject #259;49,928;Audio;;;;;76,11269;563,4419;356,5816;0;;;12,05511;0
Subject #259;50,040;Audio;;;;;76,03683;564,7119;356,5816;0;;;12,05511;0
Subject #259;50,202;Audio;;;;;75,91621;566,7311;356,5816;0;;;12,05511;0
Subject #259;50,334;Audio;;;;;75,82236;568,3024;356,5816;0;;;12,05511;0
Subject #259;50,493;Audio;;;;;75,81505;570,2211;13,18537;0;;;28,65883;0
Subject #259;50,597;Audio;;;;;76,16298;571,4243;25,71996;0;;;41,19342;0
Subject #259;50,768;Audio;;;;;77,20058;573,179;33,75404;0;;;49,2275;0
Subject #259;50,897;Audio;;;;;78,06992;574,4799;33,75404;0;;;49,2275;0
Subject #259;51,031;Audio;;;;;78,95712;575,8074;33,75404;0;;;49,2275;0
Subject #259;51,198;Audio;;;;;80,07351;577,478;33,75404;0;;;49,2275;0
Subject #259;51,333;Audio;;;;;80,97434;578,8259;39,50573;0;;;54,97919;0
Subject #259;51,462;Audio;;;;;82,02409;579,9652;55,05695;0;;;70,53041;0
Subject #259;51,625;Audio;;;;;83,64245;581,0368;57,58014;0;;;73,05361;0
Subject #259;51,763;Audio;;;;;85,04244;581,926;57,58014;0;;;73,05361;0
Subject #259;51,934;Audio;;;;;86,77364;583,0255;57,58014;0;;;73,05361;0
Subject #259;52,063;Audio;;;;;88,08372;583,8575;57,58014;0;;;73,05361;0
Subject #259;52,232;Audio;;Task Spawned;155,6151;626,747;89,78436;584,9376;45,52624;0;;Task Spawned;60,9997;0
Subject #259;52,404;Audio;;;155,6151;626,747;91,08071;586,5411;24,81654;0;;;40,29;0
Subject #259;52,667;Audio;;;155,6151;626,747;92,01847;589,528;12,98966;0;;;28,46312;0
Subject #259;52,795;Audio;;;155,6151;626,747;92,36915;591,0482;12,98966;0;;;28,46312;0
Subject #259;52,930;Audio;;;155,6151;626,747;92,73174;592,6201;12,98966;0;;;28,46312;0
Subject #259;53,056;Audio;;;155,6151;626,747;93,06767;594,0763;12,98966;0;;;28,46312;0
Subject #259;53,163;Audio;;;155,6151;626,747;93,35917;595,34;12,98966;0;;;28,46312;0
Subject #259;53,296;Audio;;;155,6151;626,747;93,7177;596,8942;12,98966;0;;;28,46312;0
Subject #259;53,429;Audio;;;155,6151;626,747;94,07745;598,4537;12,98966;0;;;28,46312;0
Subject #259;53,565;Audio;;;155,6151;626,747;94,44428;600,0439;12,98966;0;;;28,46312;0
Subject #259;53,696;Audio;;;155,6151;626,747;94,79695;601,5728;12,98966;0;;;28,46312;0
Subject #259;53,831;Audio;;;155,6151;626,747;95,16061;603,1492;12,98966;0;;;28,46312;0
Subject #259;53,962;Audio;;;155,6151;626,747;95,51482;604,6848;12,98966;0;;;28,46312;0
Subject #259;54,099;Audio;;;155,6151;626,747;95,88399;606,2851;12,98966;0;;;28,46312;0
Subject #259;54,294;Audio;;;155,6151;626,747;96,40589;608,5476;12,98966;0;;;28,46312;0
Subject #259;54,421;Audio;;;155,6151;626,747;96,7505;610,0416;12,98966;0;;;28,46312;0
Subject #259;54,573;Audio;;;155,6151;626,747;97,16166;611,8239;12,98966;0;;;28,46312;0
Subject #259;54,708;Audio;;;155,6151;626,747;97,52736;613,4092;12,98966;0;;;28,46312;0
Subject #259;54,842;Audio;;;155,6151;626,747;97,88776;614,9716;12,98966;0;;;28,46312;0
Subject #259;54,973;Audio;;;155,6151;626,747;98,24053;616,5009;12,98966;0;;;28,46312;0
Subject #259;55,108;Audio;;;155,6151;626,747;98,60515;618,0815;12,98966;0;;;28,46312;0
Subject #259;55,292;Audio;Middle;Task Started;;;99,25032;620,1802;32,83463;0;Middle;Task Started;48,3081;0
Subject #259;55,426;Audio;Middle;;;;100,1568;621,5231;35,31941;0;Middle;;50,79287;0
Subject #259;55,544;Audio;Middle;;;;100,9692;622,6697;35,31941;0;Middle;;50,79287;0
Subject #259;55,645;Audio;Middle;;;;101,6736;623,6638;35,31941;0;Middle;;50,79287;0
Subject #259;55,783;Audio;Middle;;;;102,614;624,9911;35,31941;0;Middle;;50,79287;0
Subject #259;55,908;Audio;Middle;;;;103,5022;626,2446;35,31941;0;Middle;;50,79287;0
Subject #259;56,042;Audio;Middle;;;;104,429;627,5526;35,31941;0;Middle;;50,79287;0
Subject #259;56,176;Audio;Middle;;;;105,3557;628,8605;35,31941;0;Middle;;50,79287;0
Subject #259;56,310;Audio;Middle;;;;106,2848;630,1718;35,31941;0;Middle;;50,79287;0
Subject #259;56,442;Audio;Middle;;;;107,2018;631,4659;35,31941;0;Middle;;50,79287;0
Subject #259;56,575;Audio;Middle;;;;108,1219;632,7645;35,31941;0;Middle;;50,79287;0
Subject #259;56,706;Audio;Middle;;;;109,0326;634,0497;35,31941;0;Middle;;50,79287;0
Subject #259;56,844;Audio;Middle;;;;109,9915;635,4031;35,31941;0;Middle;;50,79287;0
Subject #259;56,976;Audio;Middle;;;;110,9098;636,6991;35,31941;0;Middle;;50,79287;0
Subject #259;57,110;Audio;Middle;;;;111,8344;638,0042;35,31941;0;Middle;;50,79287;0
Subject #259;57,241;Audio;Middle;;;;112,7468;639,2917;35,31941;0;Middle;;50,79287;0
Subject #259;57,374;Audio;Middle;;;;113,6658;640,5888;35,31941;0;Middle;;50,79287;0
Subject #259;57,509;Audio;Middle;;;;114,6031;641,9117;40,49294;0;Middle;;55,9664;0
Subject #259;57,625;Audio;Middle;;;;115,5016;642,9639;54,32964;0;Middle;;69,80311;0
Subject #259;57,861;Audio;Middle;;;;117,9205;644,4432;59,77553;0;Middle;;75,24899;0
Subject #259;58,007;Audio;Middle;;;;119,4408;645,3289;59,77553;0;Middle;;75,24899;0
Subject #259;58,108;Audio;Middle;;;;120,4864;645,938;59,77553;0;Middle;;75,24899;0
Subject #259;58,241;Audio;Middle;;;;121,8639;646,7405;59,77553;0;Middle;;75,24899;0
